Chemical name	Smiles	Type
	COC(=O)C1=C(N)C=CC=C1	not_ligand
	Cl.COC1=C(N)C=CC=C1	not_ligand
	OC1=CC=CC2=C1N=CC=C2.OC(=O)CC(O)(CC(O)=O)C(O)=O	not_ligand
	CC1=CC=C(C=C1)C(=O)C1=CC(O)=C(O)C(=C1)[N+]([O-])=O	not_ligand
	OS(O)(=O)=O.OC1=C2N=CC=CC2=CC=C1.OC1=C2N=CC=CC2=CC=C1	not_ligand
	NC1=CC=CC2=C1C=CC=C2	not_ligand
	CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1	not_ligand
	[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1	not_ligand
	Cl[Au](Cl)Cl	not_ligand
	CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C1	not_ligand
	CCN(CC)C(=O)C1=CC=CC(C)=C1	not_ligand
	[O-][N+]1=CC=CC=C1S[Zn]SC1=CC=CC=[N+]1[O-]	not_ligand
	CC1=CCC2C(C1)C2(C)C	not_ligand
	NC1=NC(=O)N(C=C1)[C@H]1CS[C@@H](CO)O1	not_ligand
	CCC(C)(\N=N\C(C)(CC)C#N)C#N	not_ligand
	OC1=C(Br)C2=C(C=C1Br)C1(OC(=O)C3=C1C(Cl)=C(Cl)C(Cl)=C3Cl)C1=C(O2)C(Br)=C(O)C(Br)=C1	not_ligand
	O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCCCCC=CCC(=O)OC	not_ligand
	CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1	not_ligand
	ClC1=CC=C(C=C1)C(=O)C1=CC=CC=C1	not_ligand
	CC(C)(C)C1CCCCC1O	not_ligand
	COC1=C(C=O)C=CC=C1	not_ligand
	NC(=O)N1C(=O)C(C(=O)C2=CC(Cl)=CS2)C2=C1C=C(Cl)C(F)=C2	not_ligand
	CSC(=O)C1=CC=CC2=C1SN=N2	not_ligand
	OC1=CC2=C(C=CC=C2)C=C1	not_ligand
	[NH4+].[O-]N(N=O)C1=CC=CC=C1	not_ligand
	CN(CC1=CN=C(Cl)C=C1)C(\C)=N\C#N	not_ligand
	CC(C)(C)C(=O)CCl	not_ligand
	[Na+].[Na+].OC1=CC2=C(C=C(C=C2)S([O-])(=O)=O)C=C1S([O-])(=O)=O	not_ligand
	O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1	not_ligand
	CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC	not_ligand
	COC1=CC=CC=C1NC(=O)C1=CC2=C(C=CC=C2)C=C1O	not_ligand
	OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O	not_ligand
	[Na+].OC1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O	not_ligand
	CC(C)C1=CC2=CC=CN=C2C=C1	not_ligand
	N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1	not_ligand
	CCC(C)C1=CC=CC=C1	not_ligand
	[Na+].CCCCC1=NC2=C(N=CC=C2)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=N[N-]1	not_ligand
	Cl.CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	not_ligand
	[Na+].CCCCN(CCCC)C([S-])=S	not_ligand
	N(N=NC1=CC=CC=C1)C1=CC=CC=C1	ligand
	Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1	not_ligand
	CCCOC(=O)C1=CC=C(N=C1)C(=O)OCCC	not_ligand
	C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O	not_ligand
	CCCCOC(=O)C1=CC=CC=C1	not_ligand
	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	not_ligand
	ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl	not_ligand
	O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1	not_ligand
	CCCCCCC1=C(O)C=C(O)C=C1	ligand
	CC1=CC=C(S1)C=O	not_ligand
	CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N	not_ligand
	CCOC(=O)NC1=CC(OC(=O)NC2=CC=CC=C2)=CC=C1	not_ligand
	COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1	not_ligand
	CC1=CC2=C(NN=N2)C=C1	not_ligand
	CCCCCCCC1CCCC1=O	not_ligand
	CC1=CC=CC=C1S	not_ligand
	Cl.Cl.NC1=CC=C(O)C(N)=C1	not_ligand
	CN(C)C(=S)SSC(=S)N(C)C	not_ligand
	[Zn++].CN(C)C([S-])=S.CN(C)C([S-])=S	not_ligand
	CCC(C)CO	not_ligand
	[Na+].CCC([O-])=O	not_ligand
	[Na+].CNC([S-])=S	not_ligand
	[Na+].F[B-](F)(F)F	not_ligand
	O.O.O.O.O.O.Cl[Eu](Cl)Cl	not_ligand
	CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O	not_ligand
	CC(C)C1=CC=C(C=C1)C#N	not_ligand
	CCCCOC(=O)C(C)O	not_ligand
	[O-][N+](=O)\N=C1/NCCN1CC1=CN=C(Cl)C=C1	not_ligand
	OCC1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
	CC\C(=C/C(=N\O)/C(N)=O)C(C)[N+]([O-])=O	not_ligand
	CC(=O)OC1C2(C)CCC(C2)C1(C)C	not_ligand
	[Na+].COC1=C(OC)C(CS(=O)C2=NC3=C([N-]2)C=CC(OC(F)F)=C3)=NC=C1	not_ligand
	CC(=C)C1CCC(C)=CC1	not_ligand
	CN(C)C1=CC=C(C=C1)N=O	not_ligand
	CC(C)C(C)(N)C#N	not_ligand
	[Na+].[O-]C1=CC=CC=C1	not_ligand
	[Cl-].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	not_ligand
	OC(=O)CN(CC(O)=O)CC(O)=O	not_ligand
	NC(=O)N(O)[C@@H]1COC2=C1C=CC(OCC1=CC=CC=C1)=C2	not_ligand
	CCCCN(CCCC)C(=S)S[Ni]SC(=S)N(CCCC)CCCC	not_ligand
	COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1	not_ligand
	CS(O)(=O)=O.CC(C)(C)C1=CC(\C=C2/SC(=N)NC2=O)=CC(=C1O)C(C)(C)C	not_ligand
	CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1	not_ligand
	CCC(C)N	not_ligand
	CC(=O)[CH-]\C(C)=[O+]/[Al](\[O+]=C(\C)[CH-]C(C)=O)\[O+]=C(\C)[CH-]C(C)=O	not_ligand
	NC1=CC=C(SC2=CC=C(N)C=C2)C=C1	not_ligand
	S(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCN(CCO)CCO	not_ligand
	[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O	not_ligand
	OCCN(CCO)CCO.CCCCCCCCCCCCOS(O)(=O)=O	not_ligand
	FC(F)(F)OC1=CC=C(NC(=O)NN=C(CC2=CC=C(C=C2)C#N)C2=CC=CC(=C2)C(F)(F)F)C=C1	not_ligand
	ClCCOP(OCCCl)OCCCl	not_ligand
	OC(=O)\C=C\C1=CC=CC=C1	not_ligand
	CC(=O)OCC1=CC=CC=C1	not_ligand
	OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)[C@H](OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)[C@@H](OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)[C@@H]1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1	not_ligand
	CC(=O)[CH-]\C(C)=[O+]/[Fe](\[O+]=C(\C)[CH-]C(C)=O)\[O+]=C(\C)[CH-]C(C)=O	not_ligand
	ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1	not_ligand
	NCCN1CCNCC1	not_ligand
	NC(=O)NC1=CC=C(Cl)C=C1	not_ligand
	CC(=O)OC1=CC=C(C)C=C1	not_ligand
	CC(=O)NC1=CC=C(C=C1)C(=O)CCl	not_ligand
	ClC1=CC=C(CC#N)C=C1	not_ligand
	[Na+].CN(C)C1=CC=C(C=C1)N=NS([O-])(=O)=O	not_ligand
	OCCS(O)(=O)=O.OCCS(O)(=O)=O.NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1	not_ligand
	CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1	not_ligand
	COC1=CC=C(CC=C)C=C1	not_ligand
	[Br-].CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1	not_ligand
	CC(C)[C@@H]1CC[C@@H](C)CC1=O	not_ligand
	[Na+].CCC1=CC=CC(CC)=C1N(COC)C(=O)CS([O-])(=O)=O	not_ligand
	[Na+].CCC1=CC=CC(CC)=C1NC(=O)C([O-])=O	not_ligand
	OCNC(=O)NCO	not_ligand
	CCCCOC(=O)CCC(=O)OCCCC	not_ligand
	CC(C)COC(=O)CCCCC(=O)OCC(C)C	ligand
	CCOC(=O)\C=C/C(=O)OCC	not_ligand
	CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1=C(ON=C1)C1CC1	not_ligand
	CC(C)=CCC\C(C)=C/COC(C)=O	not_ligand
	CCC(=O)OCCC(C)CCC=C(C)C	not_ligand
	CCCC(=O)OCCC(C)CCC=C(C)C	not_ligand
	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	not_ligand
	CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O	not_ligand
	CCCCCCC(O)CCCCCCCCCCC(=O)OC	not_ligand
	C[C@H](CCO)CCCC(C)=C	not_ligand
	CCCCOC(=O)C=C	not_ligand
	O.C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2	not_ligand
	NCCO	not_ligand
	CON=C(C(=O)OC)C1=C(CON=C(C)C2=CC(=CC=C2)C(F)(F)F)C=CC=C1	ligand
	COP(=O)(OC)O\C(C)=C\C(=O)N(C)C	not_ligand
	CCOC(C)=O	not_ligand
	CC(C)=CC(C)=O	not_ligand
	NC1=CC=CC(N)=N1	not_ligand
	O=C1NC(=S)NC=C1	not_ligand
	CC1CNCC(C)O1	not_ligand
	COC(CC(C)CCCC(C)(C)O)OC	not_ligand
	CCC1=CC(CC)=CC=C1	not_ligand
	CC(=O)O[Al](O)OC(C)=O	not_ligand
	Cl.NC1=CC=CC=C1	not_ligand
	O=C1NC=CC=C1	not_ligand
	CCCCCCOC(=O)C(C)=C	not_ligand
	CCCC(=O)C1=CC(O)=C(O)C=C1O	not_ligand
	CCCCC(CC)COC(=O)\C=C/C(=O)OCC(CC)CCCC	not_ligand
	CCCCCCCCCCCC(=O)OCC(O)CO	not_ligand
	CCCCCCC(=O)OCC=C	not_ligand
	CC(=O)NCCO	not_ligand
	ClCCCCl	not_ligand
	C1CC=CC1	not_ligand
	[Na+].CCCCCCCCOS([O-])(=O)=O	not_ligand
	CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C1=CC=CC=C1C2=O	not_ligand
	CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1	ligand
	NC(=S)NNC(N)=S	not_ligand
	[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S	not_ligand
	CCCCCC(O)=O	not_ligand
	[Na+].CCCCCCCCCCOS([O-])(=O)=O	not_ligand
	CCCCCCCCCCCCOC(=O)C(C)=C	not_ligand
	CCCCCCOC(C)=O	not_ligand
	CCCCCCCCCCCC(O)=O	not_ligand
	CCCCCCCCCO	not_ligand
	CCCCCCCCCOC(C)=O	not_ligand
	CCCCCCCCCCCCBr	not_ligand
	CCCCCCNCCCCCC	not_ligand
	[Na+].COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)=C(N=C1C(C)C)C(C)C	not_ligand
	CCCCOCCOCCOCCO	not_ligand
	COCCOCCOCCOCCOC	not_ligand
	CO\N=C(\C(=O)OC)C1=C(COC2=C(C)C=CC=C2)C=CC=C1	not_ligand
	CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C#N	not_ligand
	ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl	not_ligand
	[Na+].CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C([O-])=O)[C@H]2CC1	ligand
	O=C\C=C\C1=CC=CC=C1	not_ligand
	OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1	not_ligand
	CCC(=O)OC(C)(CCC=C(C)C)C=C	not_ligand
	OC(=O)CF	not_ligand
	[Na+].COC(=O)C1=C(C=C(I)C=C1)S(=O)(=O)[N-]C(=O)NC1=NC(OC)=NC(C)=N1	not_ligand
	CC(C)OP(C)(=O)OC(C)C	not_ligand
	OC(=O)C(O)=O	not_ligand
	CC1=CC(C)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC2COC2)=N1	not_ligand
	[Na+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CS1	not_ligand
	CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1	not_ligand
	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C	not_ligand
	N#CC1=CSC=N1	not_ligand
	CC1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O	not_ligand
	CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl	not_ligand
	COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F	not_ligand
	OC(=O)C1C2CCC(O2)C1C(O)=O	not_ligand
	COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1	not_ligand
	COC(=O)C1=CC(=CC=C1)C(=O)OC	not_ligand
	CC1=CC2=C(OC(CN(CC3=CC=CC=C3)C(=O)NC3=C(F)C=C(F)C=C3F)=C2C2=CC=C(Cl)C=C2)C=C1	not_ligand
	CCCC[Sn](Cl)(CCCC)CCCC	not_ligand
	CCCC[Sn](CCCC)(CCCC)CCCC	not_ligand
	Cl.Cl.NCCNC1=C2C=CC=CC2=CC=C1	not_ligand
	FC(F)(F)C1=CC(=CC=C1)C(=O)CC1=CC=C(C=C1)C#N	not_ligand
	COC1=CC=CC(OC)=C1C(O)=O	not_ligand
	O=C1NC(=O)[C@@H]2CC=CC[C@H]12	not_ligand
	OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1O	not_ligand
	OC1=CC2=C(CCC2)C=C1	not_ligand
	CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(C=CC=C1Cl)C(=O)OC	not_ligand
	Cl.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	[Ca++].O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O.O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O	not_ligand
	CCC(C)C1CCCCC1=O	not_ligand
	NCC1=CC(CN)=CC=C1	not_ligand
	OC[C@@H](O)[C@@H](O)[C@H](O)C=O	not_ligand
	OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F	not_ligand
	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	not_ligand
	CCCCCCOC1=CC(C)=C(O)C(C)=C1C	ligand
	CCO[Si](CCCS)(OCC)OCC	not_ligand
	CCOP(=S)(OCC)O\N=C(/C#N)C1=CC=CC=C1	not_ligand
	OC1=CC=CC2=CC=CN=C12	not_ligand
	CCC(C)(C)C(=O)OC1=C(C(=O)OC11CCCCC1)C1=CC(Cl)=CC(Cl)=C1	not_ligand
	N1C2=C(C=CC=C2)N=C1C1=CSC=N1	not_ligand
	CCN(CCC#N)C1=CC=CC=C1	not_ligand
	O=CC1CC1	not_ligand
	CC(C)C1CCC(C)CC1O	not_ligand
	CC(=O)C=CC1=C(C)CCCC1(C)C	not_ligand
	Cl.ClC1=CC2=C(CN3CCCCCC3=N2)C(Cl)=C1	not_ligand
	SC1=NC2=C(S1)C=CC=C2	not_ligand
	CCCCCC1=CC=C(O)C=C1	not_ligand
	CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2	not_ligand
	CCCCC(CC)C(O)=O	not_ligand
	Cl.N(C=CC=CC=NC1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCOP(Cl)(Cl)=O	not_ligand
	COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1	not_ligand
	CCC(=NOC\C=C\Cl)C1=C(O)CC(CC1=O)C1CCOCC1	not_ligand
	NC1=CC=C(C=C1)C(O)=O	not_ligand
	COC1=CC=CC(O)=C1	not_ligand
	[Na+].CC1=CC=CC=C1S([O-])(=O)=O	not_ligand
	CCOB(OCC)OCC	not_ligand
	O.O.O.O.O.O.Cl[Dy](Cl)Cl	not_ligand
	CN(C)C(=O)NC1=CC=C(Cl)C=C1	not_ligand
	CCOC1=CC=C(NC(N)=O)C=C1	not_ligand
	COC1=CC=C(O)C=C1	not_ligand
	COC1=CC=C(OC)C=C1	not_ligand
	OC1=C(Br)C2=C(C=C1Br)C1(OC(=O)C3=CC=CC=C13)C1=CC(Br)=C(O)C(Br)=C1O2	not_ligand
	CC(=O)OC(C)(C)CC1=CC=CC=C1	not_ligand
	COC1=CC(OC)=CC=C1	not_ligand
	[Na+].CCCCCCCCCCCCOS([O-])(=O)=O	not_ligand
	COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)S(C)=O)C(F)F	not_ligand
	C[C@@H](OC1=C(Cl)C=C(Cl)C=C1)C(O)=O	not_ligand
	[Na+].[Na+].C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP([O-])([O-])=O	not_ligand
	CCC1=CC=CC(C)=C1N(C(C)COC)C(=O)C(O)=O	not_ligand
	CC(C)(CS(O)(=O)=O)NC(=O)C=C	not_ligand
	CCCCCCC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1	not_ligand
	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	not_ligand
	CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1	not_ligand
	[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1	not_ligand
	IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1	not_ligand
	CCOC1=C(C=CC(=C1)C(C)(C)C)C1COC(=N1)C1=C(F)C=CC=C1F	not_ligand
	CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C	not_ligand
	ClC1=CC=CC(Cl)=C1N1C(=O)CC2=C1C=CC=C2	not_ligand
	CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O	not_ligand
	CCCCCCCCCCCCN1CCOCC1	not_ligand
	NC1=NC2=C(NC=N2)C(=S)N1	not_ligand
	CCCCC1=CC=C(Cl)C=C1	not_ligand
	OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1	not_ligand
	CCCCOCCOCCOCCOCCO	not_ligand
	CCCCC(CC)COCCO	not_ligand
	CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3	ligand
	CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl	not_ligand
	O=NC1=CC=C(NC2=CC=CC=C2)C=C1	not_ligand
	[Cl-].C(C1=CC=CC=C1)[N+]1=C2C=CC=CC2=CC=C1	not_ligand
	CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	not_ligand
	CC1(C)CC2=C(O1)C(O)=CC=C2	not_ligand
	CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2	not_ligand
	CCOC1=CC=C(N)C=C1	not_ligand
	CCO\C=C1/N=C(OC1=O)C1=CC=CC=C1	not_ligand
	CC(=C)C(=O)OCC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(O)COC(=O)C(C)=C)C=C1	not_ligand
	Cl\C=C\Cl	not_ligand
	CC(C)CC1=CC=C(C=C1)C(C)C(O)=O	not_ligand
	CCCOCC(C)O	not_ligand
	CCOCC(C)O	not_ligand
	CC(O)CCC=C(C)C	not_ligand
	CC1=C(O)C=CC(Cl)=C1	not_ligand
	CCCCOC(=O)C(C)CC	not_ligand
	CCC1=NC=CN=C1C	not_ligand
	[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O	not_ligand
	COC(=O)C1=CC=C(C=O)C=C1	not_ligand
	CC(C1=CC=CC=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
	NC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1Cl	not_ligand
	CC(C)(C)C(=O)C=CC1=CC=C(Cl)C=C1	not_ligand
	OS(O)(=O)=O.CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC=CN=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2	not_ligand
	OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1	ligand
	O[C@@H]1[C@@H](CC2=CC=C(C=C2)C2=CC=CC=C2)COC2=C1C=CC(=C2)C1(CCCC1)C(O)=O	not_ligand
	CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	not_ligand
	OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl	not_ligand
	OC1=C(I)C2=C(C=C1I)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(I)=C(O)C(I)=C1	not_ligand
	CS(O)(=O)=O.CC(C)C1=CC=C(C=C1S(C)(=O)=O)C(=O)N=C(N)N	not_ligand
	[O-][N+](=O)C1=CC=C(SC#N)C(=C1)[N+]([O-])=O	not_ligand
	CN(C)NC(=O)CCC(O)=O	not_ligand
	CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl	ligand
	CC1(C)N(Br)C(=O)N(Cl)C1=O	not_ligand
	CCOC(=O)OC(=O)OCC	not_ligand
	COC1=NC(NC(C)C)=NC(NC(C)C)=N1	not_ligand
	COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C	not_ligand
	CSC1=N[C@](C)(C(=O)N1NC1=CC=CC=C1)C1=CC=CC=C1	ligand
	CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=C4C=CC=C1)[C@](O)(C2)C(=O)OC	not_ligand
	CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1	not_ligand
	CC=C1CC2CC1C=C2	not_ligand
	CC(CC=O)C1=CC=CC=C1	not_ligand
	CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(C)(C)C	not_ligand
	CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1	not_ligand
	CC1(C)C2CCC(C)(C2)C1O	not_ligand
	CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC	not_ligand
	COC[C@H](C)N(C(=O)CCl)C1=C(C)SC=C1C	not_ligand
	CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCCCCC=CC=CC=C	not_ligand
	CCCCC1=CC=C(O)C=C1	not_ligand
	CC1CCOC(C1)C=C(C)C	not_ligand
	[Na+].[Na+].[O-]C(=O)C1=C(C=CC=C1)C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C([O-])=C(I)C=C12	not_ligand
	CSC(C)(C)C=NO	not_ligand
	CNC(=O)O\N=C\C(C)(C)S(C)=O	not_ligand
	CNC(=O)O\N=C\C(C)(C)S(C)(=O)=O	not_ligand
	[Na+].[Na+].[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC=C(\C=C\C3=CC=C(NC4=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)S([O-])(=O)=O)=N1	not_ligand
	C[C@@H](OC1=C(C)C=C(Cl)C=C1)C(O)=O	not_ligand
	CC(C)(CO)C(O)C(=O)NCCCO	not_ligand
	CC=CC=CCOC(=O)C(C)C	not_ligand
	CN\C(NCC1CCOC1)=N\[N+]([O-])=O	not_ligand
	CC(C=C)C#N	not_ligand
	N#CCCOCCC#N	not_ligand
	CCC(C)(C)C1CCC(=O)CC1	not_ligand
	[O-][N+](=O)C1=C(Cl)C=CC(C=O)=C1	not_ligand
	CC(C)COCNC(=O)C=C	not_ligand
	OP(O)(=O)CCCl	not_ligand
	COC1=NC(C)=NC(N)=N1	not_ligand
	NC1=NC(=S)NN1	not_ligand
	CCCCCCC(=O)C1=CC=CC=C1	not_ligand
	C[C@@]12[C@H](CC[C@]1(O)[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1	not_ligand
	CNC(=O)ON=C(C)SC	not_ligand
	CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1	not_ligand
	CCC1CCCCC1	not_ligand
	OC1=CC=CNC1=O	not_ligand
	OC1=C(I)C=C(C=C1I)C#N	not_ligand
	OC1=C(Br)C=C(C=C1Br)C#N	not_ligand
	CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F	not_ligand
