Smiles	Type
CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1	not_ligand
CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O	not_ligand
[Na+].[Na+].OC1=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C2=C(C=C1)C=C(C=C2)S([O-])(=O)=O	not_ligand
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1	not_ligand
OCNC(=O)CCl	not_ligand
CC(=O)NC1=CC=C(C=C1)\N=N\C1=C(O)C=CC(C)=C1	not_ligand
CC1=C(O)C=C(N)C=C1	not_ligand
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C	not_ligand
CCCCCCCCCCC1CO1	not_ligand
OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1	not_ligand
CCC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Br)C=C1	not_ligand
N1C=NC=N1	not_ligand
CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1	not_ligand
CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC1=CC=C(O)C2=C1CCC2	not_ligand
CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	not_ligand
CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=C(C=C12)S(N)(=O)=O	not_ligand
CCCCOC(=O)CCCCCCCC(=O)OCCCC	not_ligand
CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl	not_ligand
CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1	not_ligand
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
CCCCCCCC[Si](OCC)(OCC)OCC	not_ligand
CC(C)=CCCC(C)=CCCC(C)=CCOC(C)=O	not_ligand
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl	not_ligand
COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O	not_ligand
CCOP(=S)(OCC)SCSCC	not_ligand
CCOP(=S)(OCC)SCCSCC	not_ligand
CCOP(S)(=S)OCC	not_ligand
BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1	not_ligand
NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2	not_ligand
COP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1	not_ligand
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br	not_ligand
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC	not_ligand
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O	not_ligand
[Cl-].C[N+](C)(C)CC1CO1	not_ligand
OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	not_ligand
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O	not_ligand
COP(=O)(NC(C)=O)SC	not_ligand
CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O	not_ligand
ClC(Cl)(Cl)S(=O)(=O)C(Cl)(Cl)Cl	not_ligand
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC	not_ligand
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H](C=C4)[C@@H]3[C@@]1(Cl)C2(Cl)Cl	not_ligand
CC1=CC=C(\N=N\C2=C(O)C=CC3=CC=CC=C23)C(C)=C1	not_ligand
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C	not_ligand
CCN1N=C(CC2=CC=CC=C2)C=C1C1CCN(C[C@H]2C[C@@H](C[C@@H]2C2=CC=CC(F)=C2)N(C)[C@H](C(C)C)C(O)=O)CC1	not_ligand
CCC(C)N1C(=O)NC(C)=C(Br)C1=O	not_ligand
CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1	not_ligand
C\C=C/C\C=C\CCCCCCCCOC(C)=O	not_ligand
O=C=NC1=CC=CC2=C(C=CC=C12)N=C=O	not_ligand
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br	not_ligand
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl	not_ligand
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@@H]1Cl	not_ligand
BrC(Br)C#N	not_ligand
CSCCC=O	not_ligand
BrC1=CC(Br)=C(OCC=C)C(Br)=C1	not_ligand
CC12CC1(C)C(=O)N(C2=O)C1=CC(Cl)=CC(Cl)=C1	not_ligand
CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N1CCC(CC1)C1=CC=CC=C1)S(=O)(=O)CC1=CC=CC=C1	not_ligand
CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C	not_ligand
OCC(CO)(CBr)CBr	not_ligand
CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1	not_ligand
CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1	not_ligand
CN(\C=N\C1=C(C)C=C(C)C=C1)\C=N\C1=C(C)C=C(C)C=C1	not_ligand
[Na+].[Na+].CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C1=CC=C(OC)C=C1C[C@H](C)C([O-])=O)C([O-])=O)C1=CC2=C(OCO2)C=C1	not_ligand
CCCCC(CC)COC(=O)C1=CC=C(C(=O)OCC(CC)CCCC)C(=C1)C(=O)OCC(CC)CCCC	not_ligand
CCCCCC1=CC=C(N)C=C1	not_ligand
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C	not_ligand
COC(=O)NS(=O)(=O)C1=CC=C(N)C=C1	not_ligand
CCCCCCCCCC(O)=O	not_ligand
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O	not_ligand
CCNC1=NC(OC)=NC(NC(C)(C)C)=N1	not_ligand
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1	not_ligand
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)C)[N+]([O-])=O	not_ligand
COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1	not_ligand
CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C	not_ligand
ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1	not_ligand
CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	not_ligand
COC1=CC2=C(C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN5CCCCC5)C4=N3)S2(=O)=O)C(=C1)C(C)C	not_ligand
CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1	not_ligand
OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	not_ligand
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	not_ligand
CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC3=NON=C3C=C2)C=C1	not_ligand
ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C	not_ligand
COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12	not_ligand
BrCC(Br)(CCC#N)C#N	not_ligand
CC(C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C	not_ligand
CN1CCN(CC1)C1=CC=CC=C1\C=C1/SCCN(C1=O)C1=CC=C(Cl)C(Cl)=C1	not_ligand
CO\N=C(\C1=NOCCO1)C1=C(OC2=C(F)C(OC3=C(Cl)C=CC=C3)=NC=N2)C=CC=C1	not_ligand
CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O.Cl	not_ligand
O=C=NCC1=CC(CN=C=O)=CC=C1	not_ligand
CC1=CC(CCC(=O)OCCOCCOCCOC(=O)CCC2=CC(C)=C(O)C(=C2)C(C)(C)C)=CC(=C1O)C(C)(C)C	not_ligand
CCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC	not_ligand
C1=CC=C(N=C1)C1=CC=CC=N1	not_ligand
CCCCCCCCCCCCCCCCO	not_ligand
CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C	not_ligand
CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1	not_ligand
CC[C@H]1CC[C@H](NCC2=CC3=C(C=C2OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N1)C1=CC=CC=C1	not_ligand
CCOP(=S)(OCC)OP(=S)(OCC)OCC	not_ligand
Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	not_ligand
[O-]C(=O)C1=CC=CC=C1.CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1	not_ligand
ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl	not_ligand
OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1	not_ligand
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
ClC(Cl)C(=O)N(CC=C)CC=C	not_ligand
ClCCNP1(=O)OCCCN1CCCl	not_ligand
[Na+].[O-][N+]1=C([S-])C=CC=C1	not_ligand
[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O)C1=C(C=CC=C1)S([O-])(=O)=O	not_ligand
CN(C)CCCN(C)CCCN(C)C	not_ligand
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
CC1=CC(=C(O)C(=C1)N1N=C2C=CC(Cl)=CC2=N1)C(C)(C)C	not_ligand
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C	not_ligand
O=CC1=CC(OC2=CC=CC=C2)=CC=C1	not_ligand
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C	not_ligand
CCC(CC)NC1=C(C(C)=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O	not_ligand
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O	not_ligand
CCCSP(=O)(OCC)OC1=C(Cl)C=C(Br)C=C1	not_ligand
O.O.O.C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O.C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O	not_ligand
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1	not_ligand
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
CC(C)(C1=CC(Br)=C(OCCO)C(Br)=C1)C1=CC(Br)=C(OCCO)C(Br)=C1	not_ligand
COC1=CC=C(\C=C\C)C=C1	not_ligand
CC(C)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1	not_ligand
NC#N	not_ligand
CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1	not_ligand
CC(C)CCCC(C)C\C=C\C(\C)=C\C(=O)OCC#C	not_ligand
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	not_ligand
CCOC1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O	not_ligand
NC1=NC(Cl)=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1	not_ligand
CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C	not_ligand
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1	not_ligand
COS([O-])(=O)=O.CN1C(=CC(C2=CC=CC=C2)=[N+]1C)C1=CC=CC=C1	not_ligand
COC(=O)C1=C(C=CC=C1)C(O)=O	not_ligand
CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O	not_ligand
COC1=CC(OC)=C(C=C1)S(=O)(=O)N1C(=O)[C@@](N2C[C@H](O)C[C@H]2C(=O)N(C)C)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1OC	not_ligand
[Na+].C\C([O-])=C1/C(=O)OC(C)=CC1=O	not_ligand
ClC(=O)C1=CC(=CC(=C1)C(Cl)=O)C(Cl)=O	not_ligand
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1	not_ligand
C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC2=C1C	not_ligand
C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O	not_ligand
CCCCCCCCN(C)CCCCCCCC	not_ligand
OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O	not_ligand
CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O	not_ligand
CCCCN(CCCC)C(=O)N(CCCC)CCCC	not_ligand
Cl.CC(Cl)CN(C)C	not_ligand
FC1=CC=C(Br)C=C1	not_ligand
OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1	not_ligand
Cl.CCCCN1C(=O)[C@H](NC(=O)C11CCN(CC2=CC=C(OC3=CC=C(C=C3)C(O)=O)C=C2)CC1)[C@H](O)C1CCCCC1	not_ligand
OC(CCl)COCC=C	not_ligand
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H](C=C4)[C@@H]3[C@@]1(Cl)C2(Cl)Cl	not_ligand
CCOP(=O)(OCC)OC(=CCl)C1=C(Cl)C=C(Cl)C=C1	not_ligand
OCCN1CN(CCO)CN(CCO)C1	not_ligand
CC(C)[C@H](SC(C)=O)C(=O)N[C@H]1CC2=C(C=CC=C2)[C@H]2CCC[C@H](N2C1=O)C(O)=O	not_ligand
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O	not_ligand
O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OC=C2)C=N1	not_ligand
[Na+].CC[C@H](NC(=O)C1=C([N-]S(=O)(=O)C2=CC=CC3=CC=CN=C23)C=CC(F)=C1)C1=CC=CC=C1	not_ligand
CC(CS)C1CCC(C)C(S)C1	not_ligand
CC(C)OC1=C(O)C=CC=C1	not_ligand
OC1=CC2=C(C=CC=C2)C2=CC=CC=C12	not_ligand
CCC(C)C1=CC(=CC(=C1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O	not_ligand
CN1[C@@H](CCC1=O)C1=CN=CC=C1	not_ligand
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	not_ligand
C1CC=CCCC=CCCC=C1	not_ligand
CC1CCC(C(=O)C1)C(C)C	not_ligand
ONC(=O)C1=CC=CC=C1	not_ligand
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1	not_ligand
CC1=CC=C(N)C(N)=C1	not_ligand
CC1=C(C=C(C(O)=C1)C(C)(C)C)C(C)(C)C	not_ligand
C1CCC(CC1)N(SC1=NC2=C(S1)C=CC=C2)C1CCCCC1	not_ligand
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1	not_ligand
OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1	not_ligand
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2O	not_ligand
ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl	not_ligand
CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
[Br-].CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C	not_ligand
O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12	not_ligand
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C	not_ligand
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1	not_ligand
OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O	not_ligand
OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1Cl)[N+]([O-])=O	not_ligand
CC(=O)OC1=C(C=CC=C1)C(O)=O	not_ligand
CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1	not_ligand
CCN(CC)C1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C(C=C1)N(CC)CC	not_ligand
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	not_ligand
CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC	not_ligand
FC1=CNC(=O)NC1=O	not_ligand
CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1	not_ligand
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C	not_ligand
OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1	not_ligand
O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1	not_ligand
OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O	not_ligand
Cl.CC(C)NCC(O)C1=CC(O)=C(O)C=C1	not_ligand
COC(=O)C(C)OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1	not_ligand
CCCC1=CC(=O)NC(=S)N1	not_ligand
O=C(NC1=CN=NS1)NC1=CC=CC=C1	not_ligand
CCOC(N)=O	not_ligand
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12	not_ligand
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	not_ligand
ClC1=CC=C(C=C1)C(Cl)(Cl)Cl	not_ligand
CC1=C2C(=C(C(=C1C)OC(=O)C)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C	not_ligand
S=P(N1CC1)(N1CC1)N1CC1	not_ligand
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
CC1=C(SCCO1)C(=O)NC1=CC=CC=C1	not_ligand
OCC(Br)(CO)[N+]([O-])=O	not_ligand
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1	not_ligand
ClC1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl	not_ligand
CC1=C(C)C(O)=CC=C1	not_ligand
COP(=O)(OC)C(O)C(Cl)(Cl)Cl	not_ligand
CC1=CC(C)=C(O)C(C)=C1	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@]2(O)C#C	not_ligand
O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OCCO2)C=C1	not_ligand
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F	not_ligand
[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O	not_ligand
COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C	not_ligand
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	not_ligand
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	not_ligand
NC1=CC(=C(N)C=C1)[N+]([O-])=O	not_ligand
CC1=CC(C)=NC(NC2=CC=CC=C2)=N1	not_ligand
OC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O	not_ligand
ClCC(=O)C1=CC=CC=C1	not_ligand
[Na+].[O-]C(=O)C1=CC=CC=C1	not_ligand
CN1CSC(=S)N(C)C1	not_ligand
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O	not_ligand
CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O	not_ligand
CCC(C)(C)C1CCC(O)CC1	not_ligand
CC(C)C1=CC=C(CO)C=C1	not_ligand
C1=CC2=CC=C3C=C4C(C=CC5=CC=CC=C45)=CC3=C2C=C1	not_ligand
COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O	not_ligand
C1CCC(CC1)N=C=NC1CCCCC1	not_ligand
CC(C)=CCCC(C)=CC=O	not_ligand
CN1CCC[C@H]1C1=CN=CC=C1	not_ligand
ClC1=CC(Cl)=CC=C1	not_ligand
CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2	not_ligand
CCCCCCCCCCCCCCCC	not_ligand
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl	not_ligand
NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1	not_ligand
NNC(=O)C1=CC=NC=C1	not_ligand
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C	not_ligand
OC(=O)CC(O)(CC(O)=O)C(O)=O.CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	not_ligand
CC(C)(C)C(O)C(OC1=CC=C(C=C1)C1=CC=CC=C1)N1C=NC=N1	not_ligand
CCN(CC)N=O	not_ligand
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1	not_ligand
CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	not_ligand
CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1	not_ligand
CC1=C(C)S(=O)(=O)CCS1(=O)=O	not_ligand
C1=CC(=CC=N1)C1=CC=NC=C1	not_ligand
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1	not_ligand
COP(=S)(OC)OC1=CC(C)=C(SC)C=C1	not_ligand
CCCCNC(=O)OCC#CI	not_ligand
OCC1CO1	not_ligand
CN=C=S	not_ligand
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	not_ligand
CS(=O)(=O)OCCCCOS(C)(=O)=O	not_ligand
COP(=S)(OC)OC1=NC(Cl)=C(Cl)C=C1Cl	not_ligand
CCOP(=O)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl	not_ligand
CC1=CC(=O)NC(=S)N1	not_ligand
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C	not_ligand
CC1=CC=CC(OP(=O)(OC2=CC(C)=CC=C2)OC2=CC(C)=CC=C2)=C1	not_ligand
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	not_ligand
[Cl-].CC[N+](CC)(CC)CC1=CC=CC=C1	not_ligand
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O	not_ligand
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
C1=CC2=C(C=C1)C=C1C(C=CC3=C1C=CC=C3)=C2	not_ligand
CC=C(C)C(C)=O	not_ligand
CC(C)C(=O)C(C)C	not_ligand
CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2	not_ligand
OCC(O)CO	not_ligand
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C	not_ligand
COP(=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl	not_ligand
CCCCCCCCCCCCCCCCCC(O)=O	not_ligand
NC(N)=O	not_ligand
[Na+].CCC1(C(=O)NC([O-])=NC1=O)C1=CC=CC=C1	not_ligand
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	not_ligand
CC(O)CO	not_ligand
CC1=CC=CC(C)=C1O	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@]2(O)C#C	not_ligand
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O	not_ligand
ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	not_ligand
NCCO.OC(=O)C1=C(Cl)C=CC(Cl)=N1	not_ligand
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C	not_ligand
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@H]2O	not_ligand
