Chemical name	Smiles	Type
	[O-][N+](=O)C1=CC=C(F)C(Cl)=C1	not_ligand
	[Br-].COC1CC(C[N+](C)(C)C1)=C(C1=CC=CS1)C1=CC=CS1	not_ligand
	F[B-](F)(F)F.CC[N+]1=CC=CC=C1	not_ligand
	CCCCN1C=C[N+](C)=C1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	not_ligand
	OC(=O)\C=C/C(O)=O.CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1	not_ligand
	ClC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(Cl)C=C1Cl	not_ligand
	CCCCCCCCCCCCCCCCCBr	not_ligand
	CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C	not_ligand
	[Na+].CCN(CC)C1=CC2=[O+]C3=C(C=C(C)C(=C3)N(CC)CC)C(=C2C=C1C)C1=C(C=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O	not_ligand
	CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=CC=C1	not_ligand
	CCCCCCCCCCCCOS(O)(=O)=O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	not_ligand
	OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	ligand
	SCCC1=CN=CC=N1	not_ligand
	CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	not_ligand
	CCSCC	not_ligand
	CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC3=NON=C3C=C2)C=C1	not_ligand
	FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC=C(Cl)C=C1	not_ligand
	CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1	not_ligand
	CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC	not_ligand
	FC(F)(F)C(Cl)(Cl)Cl	not_ligand
	CCCCCCCCSCCO	not_ligand
	Cl.COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1	not_ligand
	ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C	not_ligand
	COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12	not_ligand
	BrC1=CC=C(C=C1)C(=O)C(=O)C1=CC=C(Br)C=C1	not_ligand
	Cl.CCOC1=C(OCC2CNCCO2)C=CC=C1	not_ligand
	CO[C@]1(NC(=O)CC2=CC=CS2)[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O	not_ligand
	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C	not_ligand
	COC1=CC(=CC(OC)=C1OC)C(=S)N1CCOCC1	not_ligand
	CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1	not_ligand
	CCN(CC)CCOC(=O)C(C)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	NS(=O)(=O)C1=CC=C(NC(=O)CCC(O)=O)C=C1	not_ligand
	[Na+].[Na+].CC1=CC(C)=C(C=C1C)\N=N\C1=C(O)C(=CC2=C1C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O	not_ligand
	CC(C)C[C@H](NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(O)=O	not_ligand
	COC1=CC=C(C=C1)S(=O)(=O)NC1=NN=C(CC(C)C)S1	ligand
	CNC(=O)NC1=CC(Cl)=C(Cl)C=C1	not_ligand
	C[C@@H]1CC[C@@H](\C=C(/C)C(O)=O)C2=C(C)CC[C@H]12	not_ligand
	BrCC(Br)(CCC#N)C#N	ligand
	SCCSCCS	not_ligand
	CC(=O)CCC1=CC=C(OC(C)=O)C=C1	not_ligand
	COC1=CC2=C(C=C1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@@H]34	not_ligand
	CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1	not_ligand
	Cl.CCOC(=O)C1=CN=C2N(CC)N=CC2=C1NN=C(C)C	not_ligand
	CC\C=C/CCCCCO	not_ligand
	CC1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
	CCCCCCC(=O)CCCCCC\C=C\C[C@@H](O)[C@H](O)[C@@](N)(CO)C(O)=O	not_ligand
	Cl.CC(N)C(=O)NC1=C(C)C=CC=C1C	not_ligand
	COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2=CC(OC)=C(OC)C(OC)=C2)CC1	not_ligand
	[I-].CCN1C=C[N+](C)=C1	not_ligand
	CC(CC1C2=C(CCC3=C1C=CC=C3)C=CC=C2)CN(C)C	not_ligand
	CN1N=C(N)C2=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C3=C2C1=NC=N3	not_ligand
	Cl.COC(=O)C1=CN=CN1C(C)C1=CC=CC=C1	not_ligand
	O=P1OC2=C(C=CC=C2)C2=C1C=CC=C2	not_ligand
	OC(=O)\C=C/C(O)=O.CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(C)=O)C=CC=C2	not_ligand
	Cl[Fe-](Cl)(Cl)Cl.CCCCN1C=C[N+](C)=C1	not_ligand
	COP(=S)(NC(C)C)OC1=C(C=C(C)C=C1)[N+]([O-])=O	not_ligand
	C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(OCO2)C=C1	not_ligand
	Cl.Cl.CCN1CCC2=C(CC1)N=C(N)O2	not_ligand
	CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C	not_ligand
	[Na+].C[C@H](CCC([O-])=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	not_ligand
	COC(C)(C)CCCC(C)CC=O	not_ligand
	CN1CCN(CC1)C1=CC=CC=C1\C=C1/SCCN(C1=O)C1=CC=C(Cl)C(Cl)=C1	ligand
	CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CN(C)C4=CC=CC(=C34)C2=C1	not_ligand
	CO\N=C(\C1=NOCCO1)C1=C(OC2=C(F)C(OC3=C(Cl)C=CC=C3)=NC=N2)C=CC=C1	ligand
	CC(=O)NC1=CC=C(OCCOCCOC2=CC=C(NC(C)=O)C=C2)C=C1	not_ligand
	N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2	not_ligand
	CC(C)NC1=C(C)N(C)N(C1=O)C1=CC=CC=C1	not_ligand
	Cl.CCCCN(CCCC)CCC(O)C1=CC2=C(C=C(Cl)C=C2Cl)C2=CC(=CC=C12)C(F)(F)F	not_ligand
	Cl.CCN[C@H](C)CC1=CC=CC(=C1)C(F)(F)F	not_ligand
	CCCCNC1CC(C)(C)NC(C)(C)C1	not_ligand
	F[P-](F)(F)(F)(F)F.CCCCCCCCCCN1C=C[N+](C)=C1	not_ligand
	CCCCNS(=O)(=O)C1=CC=CC=C1	not_ligand
	CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O.Cl	not_ligand
	FC(F)(F)C(=O)NC1=CC2=C(C=C1)C1=CC=CC=C1C2	not_ligand
	CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O	not_ligand
	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O	not_ligand
	OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1	not_ligand
	OC(=O)C1=CC=CC(C(O)=O)=C1C(O)=O	not_ligand
	Cl.CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC1=C3NC2=C1C=C(OC)C=C2	not_ligand
	CC1CCC2(O1)C(C)=CCCC2(C)C	not_ligand
	CC1=CC(CCC(=O)OCCOCCOCCOC(=O)CCC2=CC(C)=C(O)C(=C2)C(C)(C)C)=CC(=C1O)C(C)(C)C	not_ligand
	[Cl-].C[N+]1=CN(CC2=CC=CC=C2)C=C1	not_ligand
	Cl.CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1	not_ligand
	CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC	not_ligand
	Cl.C[C@@H](NCCCC1=CC=CC(=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12	ligand
	CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC	not_ligand
	CC1=NC2=CC=C(Cl)C=C2S(=O)(=O)N1	not_ligand
	OS(O)(=O)=O.CC(C)NNC(=O)C1=CC=NC=C1	not_ligand
	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1	not_ligand
	[Na+].CC1=C(OCC([O-])=O)C=CC(Cl)=C1	not_ligand
	CCCCC(CC)COP(=O)OCC(CC)CCCC	not_ligand
	CC1OC(C)=C(O)C1=O	not_ligand
	C1=CC=C(N=C1)C1=CC=CC=N1	not_ligand
	CCCCCCCCCCCCCCCCO	not_ligand
	Cl.CNNCC1=CC=C(C=C1)C(=O)NC(C)C	not_ligand
	CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C	not_ligand
	ClC1=CC=C(S1)C(=O)NCC1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O	not_ligand
	OC1=C(F)C=CC=C1	not_ligand
	NC1=CC=C(F)C=C1F	not_ligand
	CC(CC(Cl)=O)CC(C)(C)C	not_ligand
	CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1	not_ligand
	[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1(C)CCCC1	not_ligand
	CC1(C)CC(N)CC(C)(C)N1	not_ligand
	NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	not_ligand
	CC\C=C/CCOC(C)=O	not_ligand
	[O-][N+](=O)C1=CC=C2C(=O)NNC(=O)C2=C1	not_ligand
	Cl.CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1	not_ligand
	CC1=CC=C(C=C2C3CCC(C2=O)C3(C)C)C=C1	not_ligand
	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C(=O)OC	not_ligand
	CC[C@H]1CC[C@H](NCC2=CC3=C(C=C2OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N1)C1=CC=CC=C1	not_ligand
	CCOP(=S)(OCC)OP(=S)(OCC)OCC	not_ligand
	CC1=NC2=C(C=CC=C2)N1CC1=CC=C(Cl)C=C1	not_ligand
	ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1	ligand
	[O-][N+]1=C(SSC2=[N+]([O-])C=CC=C2)C=CC=C1	not_ligand
	Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	not_ligand
	FC(F)(F)C1=C(Cl)C=CC(NC(=O)NC2=CC=C(Cl)C=C2)=C1	not_ligand
	CCCCCCCCCCCCSC	not_ligand
	CCCCCCCCSCC	not_ligand
	OCCN1CCNC1=O	not_ligand
	C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12	not_ligand
	FC1=CN(C2CCCO2)C(=O)NC1=O	not_ligand
	[N-]=C=NC#N.CCCC[N+]1(C)CCCC1	not_ligand
	[N-]=C=NC#N.CCN1C=C[N+](C)=C1	not_ligand
	[Na+].[Na+].[O-][N+](=O)C1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)[N+]([O-])=O)C(=C1)S([O-])(=O)=O	not_ligand
	CCN(O)CC	not_ligand
	NC1=CC=C(F)C=C1	not_ligand
	COCC(C)N	not_ligand
	CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1	not_ligand
	Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1	not_ligand
	OC(=O)CC#N	not_ligand
	OC(=O)C1CCC1	not_ligand
	[Cl-].C[N+](C)=CCl	not_ligand
	CC=CC(O)=O	not_ligand
	NCC1=CN=CC=C1	not_ligand
	[O-]C(=O)C1=CC=CC=C1.CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1	not_ligand
	[Na+].[Na+].CC(=O)NC1=CC(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O	not_ligand
	CCCCCC\C=C/CCCCCCCC(O)=O	not_ligand
	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)COC1=CC=C(OC)C=C1	not_ligand
	CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CO2)C=C1	not_ligand
	CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C	not_ligand
	ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl	ligand
	CN(C)C(=O)CN(C(C)=O)C1=CC=CC=C1	not_ligand
	OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1	not_ligand
	O=S1OCCO1	not_ligand
	F[B-](F)(F)F.C[N+]1=CN(CCO)C=C1	not_ligand
	F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC	not_ligand
	CC(=C)C1=CC(=CC=C1)C(C)=C	not_ligand
	NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O	not_ligand
	NS(=O)(=O)C1=CC=CC=C1OC(F)(F)F	not_ligand
	C\C=C(/C)C(=O)OCC1=CC=CC=C1	not_ligand
	OC(=O)C1=CC=C(OCCCOC2=CC=C(C=C2)C(O)=O)C=C1	not_ligand
	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC	ligand
	O=C(CN1CCN(CC2=CC=C3OCOC3=C2)CC1)N1C2=CC=CC=C2SC2=CC=CC=C12	not_ligand
	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
	Cl.[O-][N+](=O)C1=CC=C(O1)C=NN1CC(CN2CCOCC2)OC1=O	not_ligand
	O=C1CCCCCCCCCCC=CCCC1	not_ligand
	ClC1=CC(Cl)=NC(Cl)=N1	ligand
	Cl.CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O	not_ligand
	CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1	not_ligand
	CC(C)(C)CC(C)(C)C1=CC=C(O)C(CC2=CC=C(Cl)C=C2Cl)=C1	not_ligand
	COC1=NC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1	not_ligand
	NC1=NN=C(O1)C1=CC=C(O1)[N+]([O-])=O	not_ligand
	CC(=C)C(=O)OCCNC(C)(C)C	not_ligand
	CCCOC1=CC=CC=C1C1=NC2=C(N=NN2)C(=O)N1	not_ligand
	ClC(Cl)C(=O)N(CC=C)CC=C	not_ligand
	CCCCCC1=CC=CO1	ligand
	ClCCNP1(=O)OCCCN1CCCl	not_ligand
	Cl.CCOC(=O)NNC1=NN=CC2=CC=CC=C12	not_ligand
	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	not_ligand
	CC[C@H](N)C1=CC=CC=C1	not_ligand
	CC(C)=CCC\C(C)=C/CCC(C)(O)C=C	not_ligand
	F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	ligand
	[I-].CCCC[N+]1(C)CCCCC1	not_ligand
	O[C@H]([C@@H](O)C(O)=O)C(O)=O.CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O.CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O	ligand
	CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1	not_ligand
	NC\C=C\C(O)=O	not_ligand
	CC(C)(C1=CC=C(OC2=CC3=C(C=C2)C(=O)OC3=O)C=C1)C1=CC=C(OC2=CC3=C(C=C2)C(=O)OC3=O)C=C1	not_ligand
	[O-][N+](=O)C1=CN=C(NC(=O)C2=CC=CS2)S1	not_ligand
	Cl.CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1	ligand
	[K+].[O-][Cl](=O)=O	not_ligand
	[Na+].[O-][N+]1=C([S-])C=CC=C1	not_ligand
	CCCCN(CCCCO)N=O	not_ligand
	CC(COC1=CC=CC=C1)NN	not_ligand
	CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1	not_ligand
	CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)\C1=C/C1=CC=C(C=C1)S(C)=O	not_ligand
	CC(=O)C1=C(C)N=C(C)S1	not_ligand
	CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	not_ligand
	CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1	not_ligand
	[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
	CCOC1=CC(OP(=S)(OC)OC)=NC(CC)=N1	not_ligand
	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO	not_ligand
	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1	not_ligand
	CCOC(=O)C(F)(F)F	not_ligand
	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
	[O-][N+](=O)C1=CC=CC=C1C(F)(F)F	not_ligand
	[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O)C1=C(C=CC=C1)S([O-])(=O)=O	not_ligand
	CC1CCC(C(=O)C1)C(C)(C)S	not_ligand
	CCCC(=O)C(C)=O	not_ligand
	CN(C)CCCN(C)CCCN(C)C	not_ligand
	OC(=O)CN1C2=CC=CC=C2C(=O)C2=CC=CC=C12	not_ligand
	O=C=NCC1CCCC(CN=C=O)C1	not_ligand
	CCCCCCCCCOC(=O)C1=CC=C(O)C=C1	not_ligand
	OCC1=CC=C(O1)C(=O)NCC(O)=O	not_ligand
	[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
	FC1=CC=C(C=C1)C(=O)CCCCl	not_ligand
	N1C2=CC=CC=C2N=C1C1=CC=CO1	not_ligand
	COC(=O)CCC(O)=O	not_ligand
	COC1=CC2=C(N=CN=C2C=C1OCCCN1CCCCC1)N1CCN(CC1)C(=O)NC1=CC=C(OC(C)C)C=C1	not_ligand
	CC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F	not_ligand
	Cl.O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1	not_ligand
	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CCC=CC1)C2=O)C(O)=O	not_ligand
	Cl[C@H]1OCCO[C@@H]1Cl	not_ligand
	CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2	not_ligand
	CCOC1=C(C=NN(C)C1=O)N1CCOCC1	not_ligand
	Cl.CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1	not_ligand
	CC1=CC(=C(O)C(=C1)N1N=C2C=CC(Cl)=CC2=N1)C(C)(C)C	not_ligand
	C\C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
	C\C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	ligand
	CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1	not_ligand
	[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1=CC=CC=C1	not_ligand
	CCCCCCC(CO)CCCC	not_ligand
	CCCCCCC\C=C\C=O	ligand
	OS(O)(=O)=O.COC1=C(N)C=C(N)C=C1	not_ligand
	CNC(=O)ON=C(CSC)C(C)(C)C	not_ligand
	OC(=O)C(=O)CC1=CNC2=C1C=CC=C2	not_ligand
	CCCOC1=CC2=C(C=C1)[C@H]1CC[C@]3(C)C(CC[C@H]3[C@@H]1CC2)OC	not_ligand
	OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O	not_ligand
	CN1C(O)C(O)N(C)C1=O	not_ligand
	CCCC(C)C(=O)OCC	not_ligand
	[Na+].[O-]C(=O)CCl	not_ligand
	NC1=CC=C(C(=C1)C(F)(F)F)[N+]([O-])=O	not_ligand
	ClC1=NC(Cl)=NC=C1	not_ligand
	FC1=CC=CC=C1C(Cl)=O	not_ligand
	[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F	not_ligand
	CCOC(=O)C(C)(C)C	not_ligand
	CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O	not_ligand
	CCOC(=O)C1=CC(O)=C(O)C=C1	not_ligand
	O=C\C=C\C1=CC=CO1	not_ligand
	OC1(CCNCC1)C1=CC=C(Cl)C=C1	not_ligand
	ClC1=C(C=CC=C1)N1CCNCC1	not_ligand
	CC(C)=CC1C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C	not_ligand
	CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C	not_ligand
	O=CC1=CC(OC2=CC=CC=C2)=CC=C1	not_ligand
	CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC	not_ligand
	NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1	not_ligand
	Cl.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	not_ligand
	CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2	not_ligand
	[Na+].COC(=O)C1=CC(=CC(=C1)C(=O)OC)S([O-])(=O)=O	not_ligand
	CCC(O)C(C)(C)C	not_ligand
	CCNC(=O)C1CC(C)CCC1C(C)C	not_ligand
	CC(C)OC(=O)C1=CC2=C(OCC(O)CNC(C)(C)C)C=CC=C2N1	not_ligand
	OS(O)(=O)=O.CC(NN)C1=CC=CC=C1	not_ligand
	NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2	not_ligand
	CCCCCCOC1=CC=C(N)C=C1	not_ligand
	CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl	not_ligand
	OC1=CC=C(C2=C1N=CC=C2)[N+]([O-])=O	not_ligand
	CC(C)OCC1CO1	not_ligand
	O=C(N1CCNCC1)C1=CC=CO1	not_ligand
	F[P-](F)(F)(F)(F)F.CCCC[N+]1=CC=C(C)C=C1	not_ligand
	CC(=O)C1=CC=C(O)C(=C1)C(N)=O	not_ligand
	CCCC(=O)NC1=CC(C(C)=O)=C(O)C=C1	not_ligand
	C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O	ligand
	OC(=O)C\C(=C/C(O)=O)C(O)=O	not_ligand
	F[B-](F)(F)F.CCCCN1C=C[N+](C)=C1C	not_ligand
	CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C	not_ligand
	CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC	not_ligand
	[O-]S(=O)(=O)C(F)(F)F.CCCCCCCCN1C=C[N+](C)=C1	not_ligand
	NCCC(O)(P(O)(O)=O)P(O)(O)=O	not_ligand
	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCN1C=C[N+](C)=C1	not_ligand
	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCCCN1C=C[N+](C)=C1	not_ligand
	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCCCCCN1C=C[N+](C)=C1	not_ligand
	[O-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCN1C=C[N+](C)=C1	not_ligand
	COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1	not_ligand
	CCC(CC)NC1=C(C(C)=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O	not_ligand
	CCCC[N+](C)(CCCC)CCCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	not_ligand
	COC(C)(C)CCCC(C)C\C=C\C(\C)=C\C(=O)OC(C)C	not_ligand
	CC1=CC(=C(O)C(C)=C1CN1C(=O)N(CC2=C(C)C(O)=C(C=C2C)C(C)(C)C)C(=O)N(CC2=C(C)C(O)=C(C=C2C)C(C)(C)C)C1=O)C(C)(C)C	not_ligand
	CC(C)(C)NCCNC(C)(C)C	not_ligand
	CCCC1CCC(=O)CC1	not_ligand
	COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O	not_ligand
	N[C@@H](COP(O)(O)=O)C(O)=O	not_ligand
	C=CC(=O)OCCOCCOC(=O)C=C	ligand
	[Ca++].CCC([O-])=O.CCC([O-])=O	not_ligand
